Date,Open,High,Low,Close,Adj Close,Volume
06-09-16,8.4645,8.4645,8.3325,8.3655,7.608807228,229119
07-09-16,8.415,8.5965,8.3655,8.382,7.623814209,287463
08-09-16,8.2665,8.3655,8.2665,8.283,7.533769188,251295
09-09-16,8.1345,8.151,8.019,8.085,7.35367908,262482
10-09-16,8.1345,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
12-09-16,7.887,7.92,7.821,7.8705,7.158581001,181467
13-09-16,7.92,7.953,7.821,7.9035,7.188597009,149094
14-09-16,7.887,8.052,7.887,7.92,7.203604023,226908
19-09-16,7.9035,8.019,7.9035,7.986,7.263634059,267201
20-09-16,8.085,8.184,8.0355,8.1015,7.368686589,313830
21-09-16,8.151,8.2005,8.085,8.118,7.383694626,219021
22-09-16,8.184,8.2005,8.0685,8.1015,7.368686589,132627
23-09-16,8.1015,8.151,8.085,8.1345,7.398702102,110451
26-09-16,8.0685,8.085,8.0355,8.052,7.323664062,134508
27-09-16,8.052,8.052,8.052,8.052,7.323664062,0
28-09-16,8.052,8.052,8.052,8.052,7.323664062,0
29-09-16,8.019,8.085,8.019,8.085,7.35367908,198495
30-09-16,7.854,7.9695,7.854,7.9365,7.218612027,225225
03-10-16,7.953,8.019,7.92,7.953,7.233619041,148995
04-10-16,8.019,8.0685,7.953,8.019,7.293649077,172953
05-10-16,7.9695,8.184,7.9695,8.151,7.413709116,230307
06-10-16,8.019,8.052,7.9695,8.0355,7.308656586,373923
07-10-16,7.986,8.0025,7.887,7.953,7.233619041,191730
11-10-16,8.019,8.019,7.887,7.953,7.233619041,197637
12-10-16,7.92,7.9365,7.8375,7.92,7.203604023,178167
13-10-16,7.887,7.9035,7.821,7.8375,7.128566478,223806
14-10-16,7.8045,7.854,7.755,7.8045,7.098550965,214665
17-10-16,7.8045,7.9695,7.8045,7.953,7.233619041,192819
18-10-16,7.986,7.986,7.854,7.92,7.203604023,126555
19-10-16,7.92,7.953,7.854,7.854,7.143573987,110088
20-10-16,7.821,7.92,7.788,7.788,7.083543951,125070
21-10-16,7.788,7.8705,7.7715,7.7715,7.068536442,141108
24-10-16,7.821,7.887,7.8045,7.854,7.143573987,106755
25-10-16,8.085,8.085,7.953,8.019,7.293649077,193809
26-10-16,8.0025,8.0025,7.92,7.9365,7.218612027,94380
27-10-16,7.9365,7.986,7.8705,7.887,7.173589005,69234
28-10-16,7.887,7.887,7.788,7.8375,7.128566478,112200
31-10-16,7.821,7.953,7.821,7.92,7.203604023,145497
01-11-16,7.8705,7.9035,7.821,7.8375,7.128566478,94578
02-11-16,7.8045,7.854,7.788,7.8045,7.098550965,91113
03-11-16,7.8375,7.854,7.788,7.8045,7.098550965,89760
04-11-16,7.755,7.788,7.4085,7.458,6.783394332,347787
07-11-16,7.524,7.656,7.5075,7.623,6.933468894,127809
08-11-16,7.557,7.557,7.458,7.524,6.843424335,138996
09-11-16,7.623,7.623,7.194,7.2765,6.618311238,228657
10-11-16,7.425,7.491,7.3095,7.326,6.66333426,177573
11-11-16,7.128,7.161,6.9465,7.095,6.453228639,421410
14-11-16,7.161,7.2435,7.029,7.2105,6.558281202,209187
15-11-16,7.095,7.1775,7.095,7.128,6.483243162,173019
16-11-16,7.2105,7.227,7.0455,7.128,6.483243162,170379
17-11-16,7.161,7.326,7.1445,7.3095,6.648326256,140184
18-11-16,7.26,7.491,7.2435,7.491,6.813408822,161601
21-11-16,7.5075,7.5075,7.359,7.359,6.693348783,104610
